event_time,container_id,cargo_type,origin_port,destination_market,temperature_c,humidity_pct,vibration_g,transit_hour
2026-08-03T19:25:00,ASP-003,Asparagus,Tangier,Marseille,2.4,91.96,0.486,67
2026-08-03T19:30:00,ASP-003,Asparagus,Tangier,Marseille,2.58,95.51,0.528,67
2026-08-03T19:35:00,ASP-003,Asparagus,Tangier,Marseille,2.2,96.03,0.536,67
2026-08-03T19:40:00,ASP-003,Asparagus,Tangier,Marseille,2.32,92.56,0.154,67
2026-08-03T19:45:00,ASP-003,Asparagus,Tangier,Marseille,2.38,96.43,0.447,67
2026-08-03T19:50:00,ASP-003,Asparagus,Tangier,Marseille,2.77,91.88,0.442,67
2026-08-03T19:55:00,ASP-003,Asparagus,Tangier,Marseille,2.95,94.85,0.582,67
2026-08-03T20:00:00,ASP-003,Asparagus,Tangier,Marseille,2.36,94.62,0.338,68
2026-08-03T20:05:00,ASP-003,Asparagus,Tangier,Marseille,2.81,96.92,0.283,68
2026-08-03T20:10:00,ASP-003,Asparagus,Tangier,Marseille,2.83,96.44,0.195,68
2026-08-03T20:15:00,ASP-003,Asparagus,Tangier,Marseille,2.42,94.97,0.486,68
2026-08-03T20:20:00,ASP-003,Asparagus,Tangier,Marseille,2.69,96.25,0.468,68
2026-08-03T20:25:00,ASP-003,Asparagus,Tangier,Marseille,2.57,94.45,0.424,68
2026-08-03T20:30:00,ASP-003,Asparagus,Tangier,Marseille,2.8,94.14,0.291,68
2026-08-03T20:35:00,ASP-003,Asparagus,Tangier,Marseille,2.47,93.56,0.432,68
2026-08-03T20:40:00,ASP-003,Asparagus,Tangier,Marseille,2.4,95.58,0.583,68
2026-08-03T20:45:00,ASP-003,Asparagus,Tangier,Marseille,2.81,95.36,0.306,68
2026-08-03T20:50:00,ASP-003,Asparagus,Tangier,Marseille,2.37,95.54,0.477,68
2026-08-03T20:55:00,ASP-003,Asparagus,Tangier,Marseille,2.61,93.15,0.384,68
2026-08-03T21:00:00,ASP-003,Asparagus,Tangier,Marseille,2.76,93.92,0.234,69
2026-08-03T21:05:00,ASP-003,Asparagus,Tangier,Marseille,2.33,96.25,0.361,69
2026-08-03T21:10:00,ASP-003,Asparagus,Tangier,Marseille,2.62,95.45,0.252,69
2026-08-03T21:15:00,ASP-003,Asparagus,Tangier,Marseille,2.99,93.05,0.284,69
2026-08-03T21:20:00,ASP-003,Asparagus,Tangier,Marseille,2.02,94.14,0.488,69
2026-08-03T21:25:00,ASP-003,Asparagus,Tangier,Marseille,2.18,93.36,0.387,69
2026-08-03T21:30:00,ASP-003,Asparagus,Tangier,Marseille,2.4,95.8,0.327,69
2026-08-03T21:35:00,ASP-003,Asparagus,Tangier,Marseille,2.37,95.15,0.405,69
2026-08-03T21:40:00,ASP-003,Asparagus,Tangier,Marseille,2.6,94.81,0.767,69
2026-08-03T21:45:00,ASP-003,Asparagus,Tangier,Marseille,3.44,96.64,0.451,69
2026-08-03T21:50:00,ASP-003,Asparagus,Tangier,Marseille,2.58,91.98,0.615,69
2026-08-03T21:55:00,ASP-003,Asparagus,Tangier,Marseille,2.5,95.36,0.186,69
2026-08-03T22:00:00,ASP-003,Asparagus,Tangier,Marseille,2.98,93.66,0.108,70
2026-08-03T22:05:00,ASP-003,Asparagus,Tangier,Marseille,2.15,95.57,0.416,70
2026-08-03T22:10:00,ASP-003,Asparagus,Tangier,Marseille,2.4,95.92,0.578,70
2026-08-03T22:15:00,ASP-003,Asparagus,Tangier,Marseille,3.0,92.6,0.53,70
2026-08-03T22:20:00,ASP-003,Asparagus,Tangier,Marseille,1.86,93.6,0.564,70
2026-08-03T22:25:00,ASP-003,Asparagus,Tangier,Marseille,2.85,92.98,0.567,70
2026-08-03T22:30:00,ASP-003,Asparagus,Tangier,Marseille,2.47,93.27,0.6,70
2026-08-03T22:35:00,ASP-003,Asparagus,Tangier,Marseille,3.05,95.26,0.441,70
2026-08-03T22:40:00,ASP-003,Asparagus,Tangier,Marseille,2.55,98.86,0.348,70
2026-08-03T22:45:00,ASP-003,Asparagus,Tangier,Marseille,1.8,96.02,0.298,70
2026-08-03T22:50:00,ASP-003,Asparagus,Tangier,Marseille,2.42,95.73,0.378,70
2026-08-03T22:55:00,ASP-003,Asparagus,Tangier,Marseille,2.02,94.86,0.316,70
2026-08-03T23:00:00,ASP-003,Asparagus,Tangier,Marseille,2.65,97.07,0.376,71
2026-08-03T23:05:00,ASP-003,Asparagus,Tangier,Marseille,2.71,96.22,0.577,71
2026-08-03T23:10:00,ASP-003,Asparagus,Tangier,Marseille,3.23,94.33,0.469,71
2026-08-03T23:15:00,ASP-003,Asparagus,Tangier,Marseille,2.1,98.47,0.392,71
2026-08-03T23:20:00,ASP-003,Asparagus,Tangier,Marseille,2.93,95.38,0.111,71
2026-08-03T23:25:00,ASP-003,Asparagus,Tangier,Marseille,2.36,91.21,0.67,71
2026-08-03T23:30:00,ASP-003,Asparagus,Tangier,Marseille,2.44,94.21,0.002,71
2026-08-03T23:35:00,ASP-003,Asparagus,Tangier,Marseille,2.55,96.46,0.315,71
2026-08-03T23:40:00,ASP-003,Asparagus,Tangier,Marseille,2.16,95.67,0.408,71
2026-08-03T23:45:00,ASP-003,Asparagus,Tangier,Marseille,2.56,96.74,0.367,71
2026-08-03T23:50:00,ASP-003,Asparagus,Tangier,Marseille,2.54,94.61,0.169,71
2026-08-03T23:55:00,ASP-003,Asparagus,Tangier,Marseille,2.54,93.9,0.414,71
2026-08-04T00:00:00,ASP-003,Asparagus,Tangier,Marseille,2.4,94.38,0.487,72
2026-08-04T00:05:00,ASP-003,Asparagus,Tangier,Marseille,2.09,96.15,0.656,72
2026-08-04T00:10:00,ASP-003,Asparagus,Tangier,Marseille,2.5,95.91,0.33,72
2026-08-04T00:15:00,ASP-003,Asparagus,Tangier,Marseille,2.48,95.36,0.425,72
2026-08-04T00:20:00,ASP-003,Asparagus,Tangier,Marseille,2.13,94.47,0.661,72
2026-08-04T00:25:00,ASP-003,Asparagus,Tangier,Marseille,2.17,93.57,0.413,72
2026-08-04T00:30:00,ASP-003,Asparagus,Tangier,Marseille,3.01,95.06,0.323,72
2026-08-04T00:35:00,ASP-003,Asparagus,Tangier,Marseille,1.9,95.4,0.519,72
2026-08-04T00:40:00,ASP-003,Asparagus,Tangier,Marseille,2.98,94.83,0.446,72
2026-08-04T00:45:00,ASP-003,Asparagus,Tangier,Marseille,2.47,96.01,0.202,72
2026-08-04T00:50:00,ASP-003,Asparagus,Tangier,Marseille,2.45,95.18,0.381,72
2026-08-04T00:55:00,ASP-003,Asparagus,Tangier,Marseille,2.65,95.64,0.515,72
2026-08-04T01:00:00,ASP-003,Asparagus,Tangier,Marseille,2.25,94.83,0.613,73
2026-08-04T01:05:00,ASP-003,Asparagus,Tangier,Marseille,3.05,95.35,0.316,73
2026-08-04T01:10:00,ASP-003,Asparagus,Tangier,Marseille,2.39,92.7,0.119,73
2026-08-04T01:15:00,ASP-003,Asparagus,Tangier,Marseille,2.23,95.45,0.446,73
2026-08-04T01:20:00,ASP-003,Asparagus,Tangier,Marseille,2.44,94.06,0.729,73
2026-08-04T01:25:00,ASP-003,Asparagus,Tangier,Marseille,2.07,93.73,0.034,73
2026-08-04T01:30:00,ASP-003,Asparagus,Tangier,Marseille,2.39,91.24,0.423,73
2026-08-04T01:35:00,ASP-003,Asparagus,Tangier,Marseille,2.04,96.86,0.257,73
2026-08-04T01:40:00,ASP-003,Asparagus,Tangier,Marseille,2.89,95.87,0.348,73
2026-08-04T01:45:00,ASP-003,Asparagus,Tangier,Marseille,2.58,95.52,0.347,73
2026-08-04T01:50:00,ASP-003,Asparagus,Tangier,Marseille,2.48,95.87,0.553,73
2026-08-04T01:55:00,ASP-003,Asparagus,Tangier,Marseille,2.64,95.57,0.49,73
2026-08-04T02:00:00,ASP-003,Asparagus,Tangier,Marseille,2.41,97.6,0.66,74
2026-08-04T02:05:00,ASP-003,Asparagus,Tangier,Marseille,2.64,94.44,0.43,74
2026-08-04T02:10:00,ASP-003,Asparagus,Tangier,Marseille,2.53,94.89,0.347,74
2026-08-04T02:15:00,ASP-003,Asparagus,Tangier,Marseille,2.92,95.76,0.203,74
2026-08-04T02:20:00,ASP-003,Asparagus,Tangier,Marseille,2.43,95.36,0.499,74
2026-08-04T02:25:00,ASP-003,Asparagus,Tangier,Marseille,2.58,95.08,0.455,74
2026-08-04T02:30:00,ASP-003,Asparagus,Tangier,Marseille,2.7,92.71,0.185,74
2026-08-04T02:35:00,ASP-003,Asparagus,Tangier,Marseille,2.17,97.22,0.638,74
2026-08-04T02:40:00,ASP-003,Asparagus,Tangier,Marseille,2.25,96.21,0.755,74
2026-08-04T02:45:00,ASP-003,Asparagus,Tangier,Marseille,2.54,94.55,0.407,74
2026-08-04T02:50:00,ASP-003,Asparagus,Tangier,Marseille,2.33,92.63,0.22,74
2026-08-04T02:55:00,ASP-003,Asparagus,Tangier,Marseille,2.71,92.62,0.361,74
2026-08-04T03:00:00,ASP-003,Asparagus,Tangier,Marseille,2.65,93.89,0.236,75
2026-08-04T03:05:00,ASP-003,Asparagus,Tangier,Marseille,2.58,93.88,0.577,75
2026-08-04T03:10:00,ASP-003,Asparagus,Tangier,Marseille,2.58,96.92,0.41,75
2026-08-04T03:15:00,ASP-003,Asparagus,Tangier,Marseille,2.32,96.58,0.442,75
2026-08-04T03:20:00,ASP-003,Asparagus,Tangier,Marseille,2.04,94.4,0.409,75
2026-08-04T03:25:00,ASP-003,Asparagus,Tangier,Marseille,2.45,95.0,0.484,75
2026-08-04T03:30:00,ASP-003,Asparagus,Tangier,Marseille,3.04,95.61,0.652,75
2026-08-04T03:35:00,ASP-003,Asparagus,Tangier,Marseille,1.64,94.82,0.369,75
2026-08-04T03:40:00,ASP-003,Asparagus,Tangier,Marseille,2.63,94.14,0.122,75
2026-08-04T03:45:00,ASP-003,Asparagus,Tangier,Marseille,2.36,95.41,0.519,75
2026-08-04T03:50:00,ASP-003,Asparagus,Tangier,Marseille,2.31,95.6,0.177,75
2026-08-04T03:55:00,ASP-003,Asparagus,Tangier,Marseille,3.0,95.16,0.339,75
2026-08-04T04:00:00,ASP-003,Asparagus,Tangier,Marseille,2.78,95.26,0.477,76
2026-08-04T04:05:00,ASP-003,Asparagus,Tangier,Marseille,2.4,94.33,0.43,76
2026-08-04T04:10:00,ASP-003,Asparagus,Tangier,Marseille,2.57,95.88,0.345,76
2026-08-04T04:15:00,ASP-003,Asparagus,Tangier,Marseille,2.21,95.58,0.284,76
2026-08-04T04:20:00,ASP-003,Asparagus,Tangier,Marseille,2.47,96.8,0.46,76
2026-08-04T04:25:00,ASP-003,Asparagus,Tangier,Marseille,2.71,92.57,0.703,76
2026-08-04T04:30:00,ASP-003,Asparagus,Tangier,Marseille,2.25,96.04,0.661,76
2026-08-04T04:35:00,ASP-003,Asparagus,Tangier,Marseille,2.64,94.79,0.537,76
2026-08-04T04:40:00,ASP-003,Asparagus,Tangier,Marseille,2.34,96.11,0.471,76
2026-08-04T04:45:00,ASP-003,Asparagus,Tangier,Marseille,2.31,92.63,0.197,76
2026-08-04T04:50:00,ASP-003,Asparagus,Tangier,Marseille,2.45,98.71,0.353,76
2026-08-04T04:55:00,ASP-003,Asparagus,Tangier,Marseille,2.68,98.02,0.303,76
2026-08-04T05:00:00,ASP-003,Asparagus,Tangier,Marseille,2.9,94.13,0.21,77
2026-08-04T05:05:00,ASP-003,Asparagus,Tangier,Marseille,2.2,93.96,0.464,77
2026-08-04T05:10:00,ASP-003,Asparagus,Tangier,Marseille,2.52,96.47,0.517,77
2026-08-04T05:15:00,ASP-003,Asparagus,Tangier,Marseille,2.15,95.67,0.587,77
2026-08-04T05:20:00,ASP-003,Asparagus,Tangier,Marseille,2.16,95.21,0.121,77
2026-08-04T05:25:00,ASP-003,Asparagus,Tangier,Marseille,2.71,97.0,0.426,77
2026-08-04T05:30:00,ASP-003,Asparagus,Tangier,Marseille,2.37,96.31,0.519,77
2026-08-04T05:35:00,ASP-003,Asparagus,Tangier,Marseille,2.47,94.37,0.376,77
2026-08-04T05:40:00,ASP-003,Asparagus,Tangier,Marseille,2.48,96.25,0.468,77
2026-08-04T05:45:00,ASP-003,Asparagus,Tangier,Marseille,2.07,93.87,0.456,77
2026-08-04T05:50:00,ASP-003,Asparagus,Tangier,Marseille,2.31,94.95,0.573,77
2026-08-04T05:55:00,ASP-003,Asparagus,Tangier,Marseille,2.58,97.68,0.362,77
2026-08-04T06:00:00,ASP-003,Asparagus,Tangier,Marseille,2.23,91.11,0.475,78
2026-08-04T06:05:00,ASP-003,Asparagus,Tangier,Marseille,2.09,96.69,0.414,78
2026-08-04T06:10:00,ASP-003,Asparagus,Tangier,Marseille,2.86,96.17,0.283,78
2026-08-04T06:15:00,ASP-003,Asparagus,Tangier,Marseille,2.76,95.08,0.254,78
2026-08-04T06:20:00,ASP-003,Asparagus,Tangier,Marseille,2.97,94.56,0.524,78
2026-08-04T06:25:00,ASP-003,Asparagus,Tangier,Marseille,2.59,96.57,0.244,78
2026-08-04T06:30:00,ASP-003,Asparagus,Tangier,Marseille,2.03,94.95,0.503,78
2026-08-04T06:35:00,ASP-003,Asparagus,Tangier,Marseille,2.1,93.48,0.352,78
2026-08-04T06:40:00,ASP-003,Asparagus,Tangier,Marseille,2.31,93.43,0.444,78
2026-08-04T06:45:00,ASP-003,Asparagus,Tangier,Marseille,2.08,96.06,0.525,78
2026-08-04T06:50:00,ASP-003,Asparagus,Tangier,Marseille,2.62,94.3,0.394,78
2026-08-04T06:55:00,ASP-003,Asparagus,Tangier,Marseille,2.41,97.72,0.351,78
2026-08-04T07:00:00,ASP-003,Asparagus,Tangier,Marseille,2.73,94.7,0.499,79
2026-08-04T07:05:00,ASP-003,Asparagus,Tangier,Marseille,2.26,93.17,0.398,79
2026-08-04T07:10:00,ASP-003,Asparagus,Tangier,Marseille,2.27,95.45,0.281,79
2026-08-04T07:15:00,ASP-003,Asparagus,Tangier,Marseille,2.41,91.64,0.337,79
2026-08-04T07:20:00,ASP-003,Asparagus,Tangier,Marseille,2.42,94.54,0.152,79
2026-08-04T07:25:00,ASP-003,Asparagus,Tangier,Marseille,2.97,93.13,0.669,79
2026-08-04T07:30:00,ASP-003,Asparagus,Tangier,Marseille,2.84,94.85,0.5,79
2026-08-04T07:35:00,ASP-003,Asparagus,Tangier,Marseille,2.63,94.94,0.419,79
2026-08-04T07:40:00,ASP-003,Asparagus,Tangier,Marseille,2.09,95.26,0.391,79
2026-08-04T07:45:00,ASP-003,Asparagus,Tangier,Marseille,2.81,94.88,0.428,79
2026-08-04T07:50:00,ASP-003,Asparagus,Tangier,Marseille,2.1,95.15,0.451,79
2026-08-04T07:55:00,ASP-003,Asparagus,Tangier,Marseille,2.78,94.67,0.289,79
2026-08-04T08:00:00,ASP-003,Asparagus,Tangier,Marseille,2.28,93.85,0.617,80
2026-08-04T08:05:00,ASP-003,Asparagus,Tangier,Marseille,2.01,96.34,0.406,80
2026-08-04T08:10:00,ASP-003,Asparagus,Tangier,Marseille,2.27,97.07,0.477,80
2026-08-04T08:15:00,ASP-003,Asparagus,Tangier,Marseille,2.87,95.66,0.603,80
2026-08-04T08:20:00,ASP-003,Asparagus,Tangier,Marseille,2.66,94.62,0.314,80
2026-08-04T08:25:00,ASP-003,Asparagus,Tangier,Marseille,2.11,96.57,0.511,80
2026-08-04T08:30:00,ASP-003,Asparagus,Tangier,Marseille,1.8,95.97,0.248,80
2026-08-04T08:35:00,ASP-003,Asparagus,Tangier,Marseille,2.69,94.87,0.322,80
2026-08-04T08:40:00,ASP-003,Asparagus,Tangier,Marseille,2.36,93.7,0.317,80
2026-08-04T08:45:00,ASP-003,Asparagus,Tangier,Marseille,2.9,95.09,0.666,80
2026-08-04T08:50:00,ASP-003,Asparagus,Tangier,Marseille,2.74,93.66,0.254,80
2026-08-04T08:55:00,ASP-003,Asparagus,Tangier,Marseille,2.62,95.0,0.343,80
2026-08-04T09:00:00,ASP-003,Asparagus,Tangier,Marseille,1.5,93.79,0.324,81
2026-08-04T09:05:00,ASP-003,Asparagus,Tangier,Marseille,2.35,96.58,0.422,81
2026-08-04T09:10:00,ASP-003,Asparagus,Tangier,Marseille,2.82,96.06,0.568,81
2026-08-04T09:15:00,ASP-003,Asparagus,Tangier,Marseille,2.83,91.61,0.329,81
2026-08-04T09:20:00,ASP-003,Asparagus,Tangier,Marseille,2.18,97.64,0.647,81
2026-08-04T09:25:00,ASP-003,Asparagus,Tangier,Marseille,3.18,95.13,0.423,81
2026-08-04T09:30:00,ASP-003,Asparagus,Tangier,Marseille,2.69,96.28,0.362,81
2026-08-04T09:35:00,ASP-003,Asparagus,Tangier,Marseille,2.6,97.74,0.25,81
2026-08-04T09:40:00,ASP-003,Asparagus,Tangier,Marseille,2.18,94.71,0.637,81
2026-08-04T09:45:00,ASP-003,Asparagus,Tangier,Marseille,3.1,94.88,0.531,81
2026-08-04T09:50:00,ASP-003,Asparagus,Tangier,Marseille,2.49,94.7,0.17,81
2026-08-04T09:55:00,ASP-003,Asparagus,Tangier,Marseille,2.6,93.72,0.516,81
2026-08-04T10:00:00,ASP-003,Asparagus,Tangier,Marseille,2.96,95.68,0.473,82
2026-08-04T10:05:00,ASP-003,Asparagus,Tangier,Marseille,2.02,95.51,0.563,82
2026-08-04T10:10:00,ASP-003,Asparagus,Tangier,Marseille,2.8,96.68,0.473,82
2026-08-04T10:15:00,ASP-003,Asparagus,Tangier,Marseille,2.94,95.33,0.402,82
2026-08-04T10:20:00,ASP-003,Asparagus,Tangier,Marseille,2.49,93.09,0.247,82
2026-08-04T10:25:00,ASP-003,Asparagus,Tangier,Marseille,2.55,94.19,0.521,82
2026-08-04T10:30:00,ASP-003,Asparagus,Tangier,Marseille,2.02,93.28,0.505,82
2026-08-04T10:35:00,ASP-003,Asparagus,Tangier,Marseille,2.52,94.01,0.397,82
2026-08-04T10:40:00,ASP-003,Asparagus,Tangier,Marseille,2.22,95.47,0.239,82
2026-08-04T10:45:00,ASP-003,Asparagus,Tangier,Marseille,1.89,96.39,0.459,82
2026-08-04T10:50:00,ASP-003,Asparagus,Tangier,Marseille,2.97,94.64,0.537,82
2026-08-04T10:55:00,ASP-003,Asparagus,Tangier,Marseille,2.38,92.62,0.235,82
2026-08-04T11:00:00,ASP-003,Asparagus,Tangier,Marseille,2.64,96.16,0.265,83
2026-08-04T11:05:00,ASP-003,Asparagus,Tangier,Marseille,2.52,92.63,0.404,83
2026-08-04T11:10:00,ASP-003,Asparagus,Tangier,Marseille,2.44,97.36,0.481,83
2026-08-04T11:15:00,ASP-003,Asparagus,Tangier,Marseille,2.52,97.02,0.504,83
2026-08-04T11:20:00,ASP-003,Asparagus,Tangier,Marseille,2.69,94.86,0.515,83
2026-08-04T11:25:00,ASP-003,Asparagus,Tangier,Marseille,2.61,94.32,0.323,83
2026-08-04T11:30:00,ASP-003,Asparagus,Tangier,Marseille,2.81,95.56,0.294,83
2026-08-04T11:35:00,ASP-003,Asparagus,Tangier,Marseille,2.7,95.69,0.144,83
2026-08-04T11:40:00,ASP-003,Asparagus,Tangier,Marseille,2.5,96.9,0.481,83
2026-08-04T11:45:00,ASP-003,Asparagus,Tangier,Marseille,2.38,97.81,0.14,83
2026-08-04T11:50:00,ASP-003,Asparagus,Tangier,Marseille,2.37,97.13,0.484,83
2026-08-04T11:55:00,ASP-003,Asparagus,Tangier,Marseille,2.6,94.54,0.172,83
2026-08-04T12:00:00,ASP-003,Asparagus,Tangier,Marseille,2.64,97.13,0.392,84
2026-08-04T12:05:00,ASP-003,Asparagus,Tangier,Marseille,2.61,94.71,0.813,84
2026-08-04T12:10:00,ASP-003,Asparagus,Tangier,Marseille,2.49,94.81,0.337,84
2026-08-04T12:15:00,ASP-003,Asparagus,Tangier,Marseille,2.87,94.38,0.39,84
2026-08-04T12:20:00,ASP-003,Asparagus,Tangier,Marseille,2.64,96.82,0.524,84
2026-08-04T12:25:00,ASP-003,Asparagus,Tangier,Marseille,2.85,96.71,0.408,84
2026-08-04T12:30:00,ASP-003,Asparagus,Tangier,Marseille,2.53,95.7,0.185,84
2026-08-04T12:35:00,ASP-003,Asparagus,Tangier,Marseille,2.21,96.23,0.661,84
2026-08-04T12:40:00,ASP-003,Asparagus,Tangier,Marseille,2.4,97.57,0.314,84
2026-08-04T12:45:00,ASP-003,Asparagus,Tangier,Marseille,2.61,94.54,0.584,84
2026-08-04T12:50:00,ASP-003,Asparagus,Tangier,Marseille,2.46,94.28,0.105,84
2026-08-04T12:55:00,ASP-003,Asparagus,Tangier,Marseille,2.76,95.67,0.462,84
2026-08-04T13:00:00,ASP-003,Asparagus,Tangier,Marseille,2.55,93.87,0.526,85
2026-08-04T13:05:00,ASP-003,Asparagus,Tangier,Marseille,2.42,96.65,0.342,85
2026-08-04T13:10:00,ASP-003,Asparagus,Tangier,Marseille,2.34,93.77,0.192,85
2026-08-04T13:15:00,ASP-003,Asparagus,Tangier,Marseille,2.82,96.06,0.044,85
2026-08-04T13:20:00,ASP-003,Asparagus,Tangier,Marseille,2.66,96.3,0.631,85
2026-08-04T13:25:00,ASP-003,Asparagus,Tangier,Marseille,2.7,94.44,0.002,85
2026-08-04T13:30:00,ASP-003,Asparagus,Tangier,Marseille,2.32,96.83,0.582,85
2026-08-04T13:35:00,ASP-003,Asparagus,Tangier,Marseille,2.37,93.27,0.38,85
2026-08-04T13:40:00,ASP-003,Asparagus,Tangier,Marseille,2.43,93.77,0.414,85
2026-08-04T13:45:00,ASP-003,Asparagus,Tangier,Marseille,2.38,93.09,0.468,85
2026-08-04T13:50:00,ASP-003,Asparagus,Tangier,Marseille,1.95,93.94,0.378,85
2026-08-04T13:55:00,ASP-003,Asparagus,Tangier,Marseille,2.38,95.53,0.264,85
2026-08-04T14:00:00,ASP-003,Asparagus,Tangier,Marseille,2.49,94.73,0.223,86
2026-08-04T14:05:00,ASP-003,Asparagus,Tangier,Marseille,2.19,93.55,0.248,86
2026-08-04T14:10:00,ASP-003,Asparagus,Tangier,Marseille,2.84,94.28,0.292,86
2026-08-04T14:15:00,ASP-003,Asparagus,Tangier,Marseille,3.01,93.48,0.402,86
2026-08-04T14:20:00,ASP-003,Asparagus,Tangier,Marseille,2.63,93.76,0.266,86
2026-08-04T14:25:00,ASP-003,Asparagus,Tangier,Marseille,2.1,94.87,0.44,86
2026-08-04T14:30:00,ASP-003,Asparagus,Tangier,Marseille,2.37,94.6,0.305,86
2026-08-04T14:35:00,ASP-003,Asparagus,Tangier,Marseille,2.41,93.7,0.311,86
2026-08-04T14:40:00,ASP-003,Asparagus,Tangier,Marseille,2.39,95.81,0.17,86
2026-08-04T14:45:00,ASP-003,Asparagus,Tangier,Marseille,1.99,96.03,0.399,86
2026-08-04T14:50:00,ASP-003,Asparagus,Tangier,Marseille,2.21,95.85,0.522,86
2026-08-04T14:55:00,ASP-003,Asparagus,Tangier,Marseille,2.39,95.37,0.451,86
2026-08-04T15:00:00,ASP-003,Asparagus,Tangier,Marseille,2.26,92.78,0.458,87
2026-08-04T15:05:00,ASP-003,Asparagus,Tangier,Marseille,2.21,92.71,0.543,87
2026-08-04T15:10:00,ASP-003,Asparagus,Tangier,Marseille,2.49,98.33,0.266,87
2026-08-04T15:15:00,ASP-003,Asparagus,Tangier,Marseille,2.2,92.55,0.337,87
2026-08-04T15:20:00,ASP-003,Asparagus,Tangier,Marseille,2.74,93.14,0.315,87
2026-08-04T15:25:00,ASP-003,Asparagus,Tangier,Marseille,2.24,93.03,0.324,87
2026-08-04T15:30:00,ASP-003,Asparagus,Tangier,Marseille,2.65,96.81,0.243,87
2026-08-04T15:35:00,ASP-003,Asparagus,Tangier,Marseille,2.79,92.87,0.392,87
2026-08-04T15:40:00,ASP-003,Asparagus,Tangier,Marseille,2.73,95.61,0.275,87
2026-08-04T15:45:00,ASP-003,Asparagus,Tangier,Marseille,1.79,93.02,0.337,87
2026-08-04T15:50:00,ASP-003,Asparagus,Tangier,Marseille,2.83,92.23,0.538,87
2026-08-04T15:55:00,ASP-003,Asparagus,Tangier,Marseille,2.91,95.71,0.614,87
2026-08-04T16:00:00,ASP-003,Asparagus,Tangier,Marseille,2.05,94.95,0.31,88
2026-08-04T16:05:00,ASP-003,Asparagus,Tangier,Marseille,2.5,94.0,0.092,88
2026-08-04T16:10:00,ASP-003,Asparagus,Tangier,Marseille,2.52,94.19,0.606,88
2026-08-04T16:15:00,ASP-003,Asparagus,Tangier,Marseille,2.42,95.23,0.169,88
2026-08-04T16:20:00,ASP-003,Asparagus,Tangier,Marseille,2.21,94.12,0.53,88
2026-08-04T16:25:00,ASP-003,Asparagus,Tangier,Marseille,2.32,92.44,0.45,88
2026-08-04T16:30:00,ASP-003,Asparagus,Tangier,Marseille,2.63,92.31,0.551,88
2026-08-04T16:35:00,ASP-003,Asparagus,Tangier,Marseille,2.44,94.48,0.394,88
2026-08-04T16:40:00,ASP-003,Asparagus,Tangier,Marseille,2.92,93.5,0.324,88
2026-08-04T16:45:00,ASP-003,Asparagus,Tangier,Marseille,2.9,95.63,0.28,88
2026-08-04T16:50:00,ASP-003,Asparagus,Tangier,Marseille,2.66,94.92,0.602,88
2026-08-04T16:55:00,ASP-003,Asparagus,Tangier,Marseille,3.17,96.42,0.422,88
2026-08-04T17:00:00,ASP-003,Asparagus,Tangier,Marseille,2.28,94.78,0.147,89
2026-08-04T17:05:00,ASP-003,Asparagus,Tangier,Marseille,2.1,95.8,0.416,89
2026-08-04T17:10:00,ASP-003,Asparagus,Tangier,Marseille,2.49,98.03,0.111,89
2026-08-04T17:15:00,ASP-003,Asparagus,Tangier,Marseille,1.89,92.93,0.231,89
2026-08-04T17:20:00,ASP-003,Asparagus,Tangier,Marseille,2.32,95.63,0.382,89
2026-08-04T17:25:00,ASP-003,Asparagus,Tangier,Marseille,2.73,95.2,0.589,89
2026-08-04T17:30:00,ASP-003,Asparagus,Tangier,Marseille,2.48,92.2,0.434,89
2026-08-04T17:35:00,ASP-003,Asparagus,Tangier,Marseille,2.88,96.26,0.406,89
2026-08-04T17:40:00,ASP-003,Asparagus,Tangier,Marseille,2.65,93.67,0.359,89
2026-08-04T17:45:00,ASP-003,Asparagus,Tangier,Marseille,2.3,96.53,0.434,89
2026-08-04T17:50:00,ASP-003,Asparagus,Tangier,Marseille,2.34,98.08,0.527,89
2026-08-04T17:55:00,ASP-003,Asparagus,Tangier,Marseille,1.73,95.46,0.545,89
2026-08-04T18:00:00,ASP-003,Asparagus,Tangier,Marseille,2.23,94.52,0.636,90
2026-08-04T18:05:00,ASP-003,Asparagus,Tangier,Marseille,2.72,93.8,0.443,90
2026-08-04T18:10:00,ASP-003,Asparagus,Tangier,Marseille,2.79,94.65,0.36,90
2026-08-04T18:15:00,ASP-003,Asparagus,Tangier,Marseille,2.85,93.64,0.428,90
2026-08-04T18:20:00,ASP-003,Asparagus,Tangier,Marseille,2.22,97.34,0.421,90
2026-08-04T18:25:00,ASP-003,Asparagus,Tangier,Marseille,1.63,93.48,0.552,90
2026-08-04T18:30:00,ASP-003,Asparagus,Tangier,Marseille,2.34,93.27,0.271,90
2026-08-04T18:35:00,ASP-003,Asparagus,Tangier,Marseille,2.71,98.54,0.577,90
2026-08-04T18:40:00,ASP-003,Asparagus,Tangier,Marseille,2.64,95.12,0.36,90
2026-08-04T18:45:00,ASP-003,Asparagus,Tangier,Marseille,2.51,96.0,0.399,90
2026-08-04T18:50:00,ASP-003,Asparagus,Tangier,Marseille,1.96,96.41,0.218,90
2026-08-04T18:55:00,ASP-003,Asparagus,Tangier,Marseille,2.11,95.58,0.256,90
2026-08-04T19:00:00,ASP-003,Asparagus,Tangier,Marseille,2.13,92.04,0.199,91
